machine_id,site_session_id,domain_id,event_date,event_time,prod_category_id,prod_name,prod_qty,prod_totprice,basket_tot,hoh_most_education,census_region,household_size,hoh_oldest_age,household_income,children,racial_background,connection_speed,country_of_origin,zip_code,domain_name
1.062E8,76420830597484,4046669681622005860,20120317,21:00:45,30,LAPTOP / NOTEBOOK BATTERY REPLACEMENT FOR TOSHIBA SATELLITE L305-S5919 (4400 MAH) N/A,1,30.24,47.23,99,3,5,1,5,1,2,1,0,23220,amazon.com
1.062E8,79160236314998,4046669681622005860,20120327,0:31:34,21,THIS LULLABY EBOOK SARAH DESSEN KINDLE STORE N/A,1,8.99,13.47,99,1,5,6,2,1,1,1,0,17347,amazon.com
1.062E8,79160236314998,4046669681622005860,20120327,0:31:34,21,WHAT HAPPENED TO GOODBYE EBOOK SARAH DESSEN KINDLE STORE N/A,1,10.99,15.47,99,1,5,6,2,1,1,1,0,17347,amazon.com
1.062E8,77593392320877,4046669681622005860,20120318,1:43:40,23,ARQUITECTURA DEL EXITO EL GRAN PARADIGMA ACERCA DE LA FELICIDAD EN EL NUEVO MILENIO (SPANISH EDITION) N/A,1,7.19,30.02,99,4,2,8,1,1,5,1,1,91303,amazon.com
1.062E8,77593392320877,4046669681622005860,20120318,1:43:40,23,"LOS GENIOS NO NACEN, SE HACEN (SPANISH EDITION) N/A",1,14.85,30.02,99,4,2,8,1,1,5,1,1,91303,amazon.com
1.0621E8,76106473869683,4046669681622005860,20120324,18:34:08,27,"KINDLE KEYBOARD 3G, FREE 3G + WI-FI, 6\\1 E INK DISPLAY - INCLUDES SPECIAL OFFERS & SPONSORED SCREENSAVERS N/A",1,139.00,178.99,99,3,4,1,4,1,1,1,0,72534,amazon.com
1.0621E8,76106473869683,4046669681622005860,20120324,18:34:08,29,"2-YEAR EXTENDED WARRANTY FOR KINDLE KEYBOARD 3G, U.S. CUSTOMERS ONLY N/A",1,39.99,178.99,99,3,4,1,4,1,1,1,0,72534,amazon.com
1.0621E8,77754051006813,4046669681622005860,20120302,23:06:54,48,I WON'T GIVE UP MUSIC DOWNLOAD,1,0.99,0.99,99,1,1,6,5,0,2,1,0,01535,amazon.com
1.0621E8,78571327656284,4046669681622005860,20120301,22:35:47,48,WHEN YOU SAY NOTHING AT ALL MUSIC DOWNLOAD,1,0.99,0.99,99,1,1,6,5,0,2,1,0,01535,amazon.com
1.0621E8,77165023859066,4046669681622005860,20120331,20:03:51,21,JAVOEDGE CHERRY BLOSSOM BOOK CASE WITH MULTI-ANGLE STAND FOR THE AMAZON KINDLE FIRE (OCEAN BLUE) LATEST GENERATION N/A,1,30.99,30.99,99,3,4,6,7,1,1,1,0,30024,amazon.com
1.0634E8,77994658238814,4046669681622005860,20120303,21:02:01,21,OMRON HJ-720ITC POCKET PEDOMETER WITH ADVANCED OMRON HEALTH MANAGEMENT SOFTWARE N/A,1,31.89,31.89,99,4,2,9,5,0,1,1,0,84067,amazon.com
1.0634E8,77982938501470,4046669681622005860,20120303,20:18:14,21,AFTER DARK HORRORFEST 8 FILMS TO DIE FOR (BORDERLAND / UNEARTHED / TOOTH AND NAIL / CRAZY EIGHTS / NIGHTMARE MAN / THE DEATHS OF IAN STONE / LAKE DEAD / MULBERRY ST.) N/A,1,79.49,82.47,99,1,2,4,2,1,2,1,0,06484,amazon.com
1.0634E8,79194590351719,4046669681622005860,20120312,1:05:40,33,OTTERBOX DEFENDER SERIES CASE FOR IPHONE 3G/3GS (BLACK/PINK) - NON-RETAIL PACKAGING N/A,1,12.95,20.43,99,3,3,6,4,1,1,1,0,70739,amazon.com
1.0634E8,79034697257333,4046669681622005860,20120326,3:02:46,33,GTMAX RETRACTABLE RAPID CAR CHARGER WITH IC CHIP FOR AT&T LG THRILL 4G OPTIMUS 3D N/A,1,2.99,12.98,99,4,5,6,2,1,5,1,0,93263,amazon.com
1.0634E8,79034697257333,4046669681622005860,20120326,3:02:46,15,BALLISTIC SG CASE FOR THRILL 4G P925 - THREE LAYERS OF PROTECTION - BLACK/WHITE N/A,1,9.99,12.98,99,4,5,6,2,1,5,1,0,93263,amazon.com
1.0634E8,76251668222307,4046669681622005860,20120308,15:35:04,54,VTECH - V.SMILE - SPIDERMAN AND FRIENDS 2 : DOC OCK'S CHALLENGE N/A,1,7.63,180.25,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,76251668222307,4046669681622005860,20120308,15:35:04,23,SUPER MARIO 3D LAND N/A,1,37.99,180.25,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,76251668222307,4046669681622005860,20120308,15:35:04,36,NEW SUPER MARIO BROS N/A,1,43.99,180.25,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,76251668222307,4046669681622005860,20120308,15:35:04,54,VTECH - V.SMILE - SHREK THE THIRD: ARTHUR'S SCHOOL DAY ADVENTURE N/A,1,8.99,180.25,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,76251668222307,4046669681622005860,20120308,15:35:04,37,MARIO KART RACING WHEEL FOR WII (2PCS BUNDLE) N/A,1,10.19,180.25,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,76251668222307,4046669681622005860,20120308,15:35:04,36,NEW SUPER MARIO BROS. WII N/A,1,43.99,180.25,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,76251668222307,4046669681622005860,20120308,15:35:04,54,VTECH WALL-E V.SMILE SMARTRIDGE N/A,1,8.95,180.25,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,77473870057829,4046669681622005860,20120310,0:23:22,54,KAI (RED NINJA) LEGO NINJAGO MINIFIGURE N/A,1,10.89,57.00,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,77473870057829,4046669681622005860,20120310,0:23:22,54,COLE (BLACK NINJA) - LEGO NINJAGO MINIFIGURE N/A,1,9.99,57.00,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,77473870057829,4046669681622005860,20120310,0:23:22,54,JAY (BLUE NINJA) - LEGO NINJAGO MINIFIGURE N/A,1,11.99,57.00,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,77473870057829,4046669681622005860,20120310,0:23:22,54,LEGO NINJAGO ZANE - WHITE NINJA MINIFIGURE N/A,1,7.98,57.00,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,77727071277414,4046669681622005860,20120311,14:31:21,23,SUPER MARIO 3D LAND N/A,1,37.43,212.57,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,77727071277414,4046669681622005860,20120311,14:31:21,36,NEW SUPER MARIO BROS N/A,1,43.99,212.57,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,77727071277414,4046669681622005860,20120311,14:31:21,54,KAI (RED NINJA) LEGO NINJAGO MINIFIGURE N/A,1,10.04,212.57,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,77727071277414,4046669681622005860,20120311,14:31:21,54,LEGO NINJAGO ZANE - WHITE NINJA MINIFIGURE N/A,1,7.98,212.57,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,77727071277414,4046669681622005860,20120311,14:31:21,36,NEW SUPER MARIO BROS. WII N/A,1,43.99,212.57,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,77727071277414,4046669681622005860,20120311,14:31:21,54,VTECH WALL-E V.SMILE SMARTRIDGE N/A,1,9.78,212.57,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,77727071277414,4046669681622005860,20120311,14:31:21,54,COLE (BLACK NINJA) - LEGO NINJAGO MINIFIGURE N/A,1,10.04,212.57,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,77727071277414,4046669681622005860,20120311,14:31:21,54,JAY (BLUE NINJA) - LEGO NINJAGO MINIFIGURE N/A,1,11.99,212.57,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,77727071277414,4046669681622005860,20120311,14:31:21,36,NINTENDO WII WHEEL FOR MARIO KART (BLACK) X 2 BUNDLE N/A,1,9.00,212.57,99,2,3,9,5,1,1,1,0,48328,amazon.com
1.0634E8,78810103288183,4046669681622005860,20120328,16:45:31,21,"THE PACIFIC JOSEPH MAZZELLO, JAMES BADGE DALE, JON SEDA, CARL FRANKLIN, DAVID NUTTER MOVIES & TV N/A",1,45.99,50.47,99,2,3,10,1,1,1,1,0,48463,amazon.com
1.0635E8,79773775499626,4046669681622005860,20120315,22:47:42,21,LABORATORY MANUAL FOR ANATOMY AND PHYSIOLOGY N/A,1,32.00,35.99,99,3,1,1,1,0,5,1,1,40219,amazon.com
1.0635E8,77160478151012,4046669681622005860,20120309,4:01:23,4,CHERRY WOOD ONE DECADE ROSARY BRACELET WITH IMAGE OF GUADALUPE. MADE IN BRAZIL. N/A,1,3.99,8.48,99,1,6,7,1,1,1,1,0,15642,amazon.com
1.0635E8,78684354515296,4046669681622005860,20120305,21:14:32,4,"SAINT ICONS HEMATITE BRACELET ROSARY,JESUS, ANN RITA, MARY N/A",1,4.99,4.99,99,1,6,7,1,1,1,1,0,15642,amazon.com
1.0635E8,79174757781878,4046669681622005860,20120327,22:47:13,99,ATOM PINTAIL SUPER CARVER LONGBOARD N/A,1,96.00,96.00,99,1,6,7,1,1,1,1,0,15642,amazon.com
1.064E8,79104861213046,4046669681622005860,20120327,22:55:29,21,JUST TELL ME WHAT TO SAY SENSIBLE TIPS AND SCRIPTS FOR PERPLEXED PARENTS (9780061452970) BETSY BROWN BRAUN BOOKS N/A,1,10.87,15.35,99,4,4,11,6,1,1,1,0,91001,amazon.com
1.064E8,77444801827173,4046669681622005860,20120310,19:00:04,48,SIMPLE MAN (LIVE FROM WASHINGTON STATE) MUSIC DOWNLOAD,1,0.99,0.99,99,2,5,11,5,1,1,1,0,53185,amazon.com
1.0641E8,78673271591264,4046669681622005860,20120305,23:16:48,7,DIRT DEVIL M085590RED FEATHERLITE BAGGED UPRIGHT VACUUM CLEANER N/A,1,43.99,43.99,99,1,4,10,6,1,1,1,0,11566,amazon.com
1.0641E8,77487141097829,4046669681622005860,20120310,14:22:54,1,"NFL INFANT/TODDLER BOYS' GREEN BAY PACKERS AARON RODGERS NAME & NUMBER TEE SHIRT (GREEN, 3T) N/A",1,20.00,45.58,99,3,3,1,1,1,2,1,0,70117,amazon.com
1.0641E8,77487141097829,4046669681622005860,20120310,14:22:54,4,STAINLESS STEEL MEN'S GOLD PLATED LARGE CROSS NECKLACE ON 22 INCH BALL CHAIN N/A,1,9.99,14.97,99,3,3,1,1,1,2,1,0,70117,amazon.com
1.0641E8,77487141097829,4046669681622005860,20120310,14:22:54,33,WHITE AND BLUE PREMIUM BUMPER CASE FOR APPLE IPHONE 4 - AT&T N/A,1,1.43,8.16,99,3,3,1,1,1,2,1,0,70117,amazon.com
1.0641E8,77487141097829,4046669681622005860,20120310,14:22:54,33,GREEN AND BLACK PREMIUM BUMPER CASE FOR APPLE IPHONE 4 - AT&T N/A,1,1.50,8.16,99,3,3,1,1,1,2,1,0,70117,amazon.com
1.0641E8,77487141097829,4046669681622005860,20120310,14:22:54,33,DELUXE COVER CASE W/CHROME FOR IPHONE 4 4G 4S BLACK N/A,1,2.29,8.16,99,3,3,1,1,1,2,1,0,70117,amazon.com
1.0641E8,77487141097829,4046669681622005860,20120310,14:22:54,33,RED AND BLACK PREMIUM BUMPER CASE FOR APPLE IPHONE 4 - AT&T N/A,1,1.52,8.16,99,3,3,1,1,1,2,1,0,70117,amazon.com
1.0641E8,77487141097829,4046669681622005860,20120310,14:22:54,33,BLUE AND BLACK PREMIUM BUMPER CASE FOR APPLE IPHONE 4 - AT&T N/A,1,1.42,8.16,99,3,3,1,1,1,2,1,0,70117,amazon.com
1.0641E8,77794643218781,4046669681622005860,20120302,6:02:52,3,LENOVO THINKPAD BUSINESS BACKPACK 43R2482 N/A,1,47.99,47.99,99,3,2,4,6,1,1,1,0,30324,amazon.com
1.0641E8,79616793317753,4046669681622005860,20120330,17:36:37,21,ON THE ISLAND EBOOK TRACEY GARVIS-GRAVES KINDLE STORE N/A,1,2.99,7.47,99,1,2,9,7,0,1,1,0,03064,amazon.com
1.0641E8,79478523433336,4046669681622005860,20120329,16:21:18,17,"VALLEY FORGE NYLON UNITED STATES MARINE CORP. FLAG, MEASURES 3-FOOT X 5-FOOT N/A",1,8.20,27.77,99,3,2,4,1,1,1,1,0,75051,amazon.com
1.0641E8,79478523433336,4046669681622005860,20120329,16:21:18,23,13X19\\1 INCHES POSTER. \\1THE U.S. MARINES WANT YOU\\1. DECOR WITH UNUSUAL IMAGES. GREAT ROOM ART DECORATION. N/A,1,9.00,27.77,99,3,2,4,1,1,1,1,0,75051,amazon.com
1.0641E8,79478523433336,4046669681622005860,20120329,16:21:18,17,READY - JOIN MARINES - VINTAGE REPRODUCTION POSTER N/A,1,7.99,7.99,99,3,2,4,1,1,1,1,0,75051,amazon.com
1.0642E8,78941401911649,4046669681622005860,20120306,3:08:33,21,"FAGOR COUNTERTOP INDUCTION COOKING SET, 2-PIECE N/A",1,98.65,109.54,99,4,6,10,5,1,1,1,0,92629,amazon.com
1.0642E8,77770286567773,4046669681622005860,20120302,18:40:43,21,BORN TO BE GOOD THE SCIENCE OF A MEANINGFUL LIFE EBOOK DACHER KELTNER KINDLE STORE N/A,1,9.99,14.47,99,4,3,11,7,0,1,1,0,94402,amazon.com
1.0642E8,78743806480736,4046669681622005860,20120305,21:01:38,1,"NIKON UC-E6 REPLACEMENT USB CABLE FOR COOLPIX 2100, 2200, 3100, 3200, 4200, 5200, 8400 & 8800 DIGITAL CAMERAS N/A",1,2.28,23.13,99,1,6,5,3,1,2,1,0,19023,amazon.com
1.0642E8,78743806480736,4046669681622005860,20120305,21:01:38,28,GPK 65W POWER ADAPTER FOR TOSHIBA SATELLITE L645-S4102 L645-S4104 L645-S4104BN L645D L645D-S4052 L645D-S4056 L645D-S4058 L645D-S4058BN M640 M645 AC ADAPTER POWER CORD CHARGER N/A,1,15.90,23.13,99,1,6,5,3,1,2,1,0,19023,amazon.com
1.0642E8,79433442267512,4046669681622005860,20120329,0:07:02,30,5MW 532NM ASTRONOMY POWERFUL GREEN LASER POINTER - BLACK N/A,1,6.93,34.87,99,1,5,6,4,1,3,1,0,11769,amazon.com
1.0642E8,79433442267512,4046669681622005860,20120329,0:07:02,23,MASS EFFECT 2 N/A,1,19.96,34.87,99,1,5,6,4,1,3,1,0,11769,amazon.com
1.0642E8,79433442267512,4046669681622005860,20120329,0:07:02,23,MASS EFFECT 2 N/A,1,19.96,40.31,99,1,5,6,4,1,3,1,0,11769,amazon.com
1.0642E8,79433442267512,4046669681622005860,20120329,0:07:02,17,5 IN 1 GREEN BEAM LASER POINTER PEN 5MW N/A,1,14.28,40.31,99,1,5,6,4,1,3,1,0,11769,amazon.com
1.0643E8,79769374888298,4046669681622005860,20120315,15:22:05,23,COURAGE OF BLACK BEAUTY (1957) [VHS] N/A,1,2.02,7.21,99,3,5,6,1,0,1,1,0,30257,amazon.com
1.0643E8,79448708616552,4046669681622005860,20120313,21:06:26,21,EASY SPANISH READER W/CD-ROM A THREE-PART TEXT FOR BEGINNING STUDENTS (EASY READER SERIES) N/A,1,11.70,42.38,99,4,2,4,5,0,1,1,0,89131,amazon.com
1.0643E8,76448765972852,4046669681622005860,20120325,21:40:38,21,OUR GLOBAL ENVIRONMENT A HEALTH PERSPECTIVE N/A,1,43.63,43.63,99,4,2,9,3,0,1,1,0,91101,amazon.com
1.0643E8,79506937352553,4046669681622005860,20120314,1:52:00,12,DRINKWELL PET FOUNTAIN CLEANING KIT N/A,1,7.62,59.44,99,4,2,9,3,0,1,1,0,91101,amazon.com
1.0643E8,79506937352553,4046669681622005860,20120314,1:52:00,9,"PIONEER PET REPLACEMENT FILTERS FOR CERAMIC AND STAINLESS STEEL FOUNTAINS, 3-PACK N/A",1,7.57,59.44,99,4,2,9,3,0,1,1,0,91101,amazon.com
1.0643E8,79506937352553,4046669681622005860,20120314,1:52:00,12,PIONEER PET CERAMIC RAINDROP PET DRINKING FOUNTAIN - WHITE #6022W N/A,1,44.25,59.44,99,4,2,9,3,0,1,1,0,91101,amazon.com
1.0647E8,78552230400348,4046669681622005860,20120301,7:44:00,11,"HYBRID CASE FOR SAMSUNG VIBRANT T959 & GALAXY S 4G T959V, BLACK/WHITE N/A",1,9.99,49.96,99,3,4,6,7,1,3,1,0,78504,amazon.com
1.0647E8,78552230400348,4046669681622005860,20120301,7:44:00,3,JANSPORT BACKPACK SUPERBREAK NAVY BLUE FOR SCHOOL WORK OR PLAY N/A,1,30.99,49.96,99,3,4,6,7,1,3,1,0,78504,amazon.com
1.0647E8,78697180041568,4046669681622005860,20120305,10:37:58,30,"DIGITTRADE LS124-15 DESIGNER NOTEBOOK SLEEVE 15,4\\1 LAPTOP COVER CITYLIFE NEOPRENE SOFT CARRY CASE UP TO 15.6 INCH ANTI SHOCK SYSTEM N/A",1,17.90,26.38,99,3,4,6,7,1,3,1,0,78504,amazon.com
1.0649E8,76265840316771,4046669681622005860,20120308,20:36:50,48,FEELS SO GOOD MUSIC DOWNLOAD,1,0.99,0.99,99,3,5,6,3,1,1,1,0,78414,amazon.com
1.0649E8,76265840316771,4046669681622005860,20120308,20:36:50,48,BANGARANG (FEAT. SIRAH) [EXPLICIT] MUSIC DOWNLOAD,1,0.99,0.99,99,3,5,6,3,1,1,1,0,78414,amazon.com
1.0656E8,77845805666653,4046669681622005860,20120302,17:54:11,54,YU-GI-OH! - SUMMONER MONK - STRUCTURE DECK DRAGONS COLLIDE - 1ST EDITION - COMMON N/A,1,0.51,2.12,99,1,3,11,5,1,5,1,1,10303,amazon.com
1.0656E8,77845805666653,4046669681622005860,20120302,17:54:11,23,YU-GI-OH! - DIVINE DRAGON APOCRALYPH # 36 - ORDER OF CHAOS - 1ST EDITION - COMMON N/A,1,0.76,2.12,99,1,3,11,5,1,5,1,1,10303,amazon.com
1.0656E8,77997143495006,4046669681622005860,20120303,19:59:45,17,USPLABS JACKED LEMON-LIME 45 SERVINGS JACK3D PRE WORKOUT USP LABS N/A,1,29.94,57.20,99,3,4,5,1,1,1,1,0,32536,amazon.com
1.0656E8,77997143495006,4046669681622005860,20120303,19:59:45,16,GNC MEGA MEN SPORT 180 CAP NEW FORMULA N/A,1,27.26,57.20,99,3,4,5,1,1,1,1,0,32536,amazon.com
1.0656E8,79037556068718,4046669681622005860,20120319,17:43:08,3,MEN'S TRUCKER HAT N/A,1,25.00,32.44,99,3,4,5,1,1,1,1,0,32536,amazon.com
1.0656E8,79037556068718,4046669681622005860,20120319,17:43:08,3,MEN'S TRUCKER HAT N/A,1,25.00,42.00,99,3,4,5,1,1,1,1,0,32536,amazon.com
1.0656E8,77815948513629,4046669681622005860,20120302,13:22:17,23,MR. MOM N/A,1,1.37,6.56,99,3,2,4,7,1,1,1,0,21015,amazon.com
1.0656E8,78012679000418,4046669681622005860,20120307,15:12:52,6,SAITEK PRO FLIGHT MULTI PANEL N/A,1,128.04,143.67,99,2,2,11,7,0,1,1,0,43560,amazon.com
1.0657E8,78851378909559,4046669681622005860,20120328,0:29:47,21,"NEED, SPEED, AND GREED HOW THE NEW RULES OF INNOVATION CAN TRANSFORM BUSINESSES, PROPEL NATIONS TO GREATNESS, AND TAME THE WORLD'S MOST WICKED PROBLEMS EBOOK VIJAY V. VAITHEESWARAN KINDLE STORE N/A",1,14.99,19.47,99,2,2,8,5,1,1,1,0,45402,amazon.com
1.0657E8,78986013053281,4046669681622005860,20120306,2:16:50,22,"BEYOND SHIATSU OHASHIS BODYWORK METHOD (9781568363516) WATARU OHASHI, KAN OKANO BOOKS N/A",1,14.96,19.44,99,1,1,6,7,0,1,1,0,10001,amazon.com
1.0658E8,78737129607520,4046669681622005860,20120305,2:36:04,21,IN THE LINE OF FIRE HOW TO HANDLE TOUGH QUESTIONS...WHEN IT COUNTS EBOOK JERRY WEISSMAN KINDLE STORE N/A,1,9.99,14.47,99,4,5,6,5,1,1,1,0,99009,amazon.com
1.066E8,77546038301029,4046669681622005860,20120310,22:33:57,16,TROJAN MAGNUM THIN LUBRICATED PREMIUM LATEX CONDOMS 12 CT N/A,1,9.50,15.75,99,1,2,3,3,1,5,1,0,11226,amazon.com
1.066E8,79858500243823,4046669681622005860,20120320,4:06:44,40,LIFESCAN ONETOUCH ULTRA TEST STRIPS - BOX OF 50 N/A,1,23.50,29.99,99,4,2,9,7,1,1,1,0,91007,amazon.com
1.066E8,76464023146860,4046669681622005860,20120317,15:51:36,48,WORDS I NEVER SAID (FEAT. SKYLAR GREY) [EXPLICIT] MUSIC DOWNLOAD,1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,76464023146860,4046669681622005860,20120317,15:51:36,48,NO ONE DOES IT BETTER MUSIC DOWNLOAD,1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,76464023146860,4046669681622005860,20120317,15:51:36,48,LYRICAL LIES (ALBUM VERSION) MUSIC DOWNLOAD,1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,76464023146860,4046669681622005860,20120317,15:51:36,48,HEART'S A MESS MUSIC DOWNLOAD,1,0.89,0.89,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,76464034156908,4046669681622005860,20120317,6:03:48,48,TILL I GET THERE MUSIC DOWNLOAD,1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,76511892476276,4046669681622005860,20120325,7:04:50,21,SIMPLY VEGAN QUICK VEGETARIAN MEALS N/A,1,9.52,19.98,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,76511892476276,4046669681622005860,20120325,7:04:50,22,THERE IS NOTHING WRONG WITH YOU GOING BEYOND SELF-HATE N/A,1,2.48,19.98,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,77630404825453,4046669681622005860,20120318,3:44:21,48,IT'S SO EASY MUSIC DOWNLOAD,1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,77737193640294,4046669681622005860,20120311,22:03:35,48,I LOVE COLLEGE [EXPLICIT] MUSIC DOWNLOAD,1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,78436173615467,4046669681622005860,20120316,16:47:14,48,CALLING ALL CARS MUSIC DOWNLOAD,1,1.29,1.29,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,78436173615467,4046669681622005860,20120316,16:47:14,48,SOMETIMES (I WISH) MUSIC DOWNLOAD,1,0.89,0.89,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,78436173615467,4046669681622005860,20120316,16:47:14,48,CINEMA (FEAT. GARY GO) (SKRILLEX REMIX) MUSIC DOWNLOAD,1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,78436185411947,4046669681622005860,20120316,15:49:44,48,IT WILL RAIN MUSIC DOWNLOAD,1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,78436185411947,4046669681622005860,20120316,15:49:44,48,"OUTRO (FEAT. BUN B, NAS, SHYNE & BUSTA RHYMES) [EXPLICIT] MUSIC DOWNLOAD",1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,78436185411947,4046669681622005860,20120316,15:49:44,48,HOT MUSIC DOWNLOAD,1,1.29,1.29,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,78436185411947,4046669681622005860,20120316,15:49:44,48,RAZORBLADE SALVATION [EXPLICIT] MUSIC DOWNLOAD,1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,78436185411947,4046669681622005860,20120316,15:49:44,48,STRONGER [EXPLICIT] MUSIC DOWNLOAD,1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,78619337560412,4046669681622005860,20120301,17:32:26,48,90210 [EXPLICIT] MUSIC DOWNLOAD,1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,78976909316462,4046669681622005860,20120319,3:05:29,48,HURT ME SOUL (EXPLICIT) MUSIC DOWNLOAD,1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,79010882392417,4046669681622005860,20120306,3:40:35,48,HAILIE'S SONG [EXPLICIT] MUSIC DOWNLOAD,1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,79010882392417,4046669681622005860,20120306,3:40:35,48,REMEMBERING SUNDAY MUSIC DOWNLOAD,1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,79200718426471,4046669681622005860,20120312,3:50:52,48,IT ENDS TONIGHT MUSIC DOWNLOAD,1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,79463388287336,4046669681622005860,20120313,0:58:12,48,ALL MY HEART MUSIC DOWNLOAD,1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,79463388287336,4046669681622005860,20120313,0:58:12,48,RISQUE (ALBUM VERSION) MUSIC DOWNLOAD,1,0.99,0.99,99,2,3,7,5,1,1,1,0,66610,amazon.com
1.066E8,77843764810077,4046669681622005860,20120302,15:28:23,21,THE 5 LOVE LANGUAGES THE SECRET TO LOVE THAT LASTS N/A,1,6.89,31.47,99,4,3,7,7,1,1,1,0,83440,amazon.com
1.066E8,77843764810077,4046669681622005860,20120302,15:28:23,21,AND TO THINK THAT I SAW IT ON MULBERRY STREET N/A,1,9.14,31.47,99,4,3,7,7,1,1,1,0,83440,amazon.com
1.066E8,77843764810077,4046669681622005860,20120302,15:28:23,21,IF I RAN THE CIRCUS (CLASSIC SEUSS) N/A,1,9.47,31.47,99,4,3,7,7,1,1,1,0,83440,amazon.com
1.066E8,78728532267360,4046669681622005860,20120305,21:56:37,21,TEACHING READING SOURCEBOOK SOURCEBOOK FOR KINDERGARTEN THROUGH EIGHT GRADE (CORE LITERACY TRAINING SERIES) N/A,1,15.00,18.99,99,4,3,7,7,1,1,1,0,83440,amazon.com
1.0667E8,77270185283940,4046669681622005860,20120309,4:30:46,55,JOLEE'S BY YOU DIMENSIONAL EMBELLISHMENT - ART EASEL N/A,1,15.79,24.78,99,4,4,4,2,1,1,1,0,94931,amazon.com
1.0667E8,78815272505696,4046669681622005860,20120305,21:56:52,54,BATMAN ANIMATED BATMAN IN BROWN SUIT ACTION FIGURE N/A,1,1.99,12.94,99,4,4,4,2,1,1,1,0,94931,amazon.com
1.0667E8,78815272505696,4046669681622005860,20120305,21:56:52,54,GREEN LANTERN MOVIE ACTION FIGURE GL 03 KILOWOG N/A,1,0.01,12.94,99,4,4,4,2,1,1,1,0,94931,amazon.com
1.0667E8,78870776516977,4046669681622005860,20120322,4:24:36,23,LILO & STITCH 2-DISC BIG WAVE EDITION N/A,1,9.99,15.18,99,4,4,4,2,1,1,1,0,94931,amazon.com
1.0667E8,79097146249569,4046669681622005860,20120306,19:47:42,23,MONK - THE PREMIERE EPISODE N/A,1,3.00,5.98,99,4,4,4,2,1,1,1,0,94931,amazon.com
1.0667E8,79551261184360,4046669681622005860,20120313,22:29:30,22,3 PACK OF UNIVERSAL TOUCH SCREEN STYLUS PEN (RED + BLACK + SILVER) N/A,1,0.01,87.47,99,4,4,4,2,1,1,1,0,94931,amazon.com
1.0667E8,79551261184360,4046669681622005860,20120313,22:29:30,35,ANDROID TABLET 7-INCH 2 GB (WITH MICRO SD 4GB) TOUCH SCREEN 2.1 WIFI GOOGLE PC / MOBILE INTERNET SVP TPC7901 N/A,1,80.00,87.47,99,4,4,4,2,1,1,1,0,94931,amazon.com
